accessionmethod,accessionyear,accesslevel,century,classification,classificationid,colorcount,colors,commentary,contact,contextualtextcount,copyright,creditline,culture,datebegin,dated,dateend,dateoffirstpageview,dateoflastpageview,department,description,details,dimensions,division,edition,exhibitioncount,groupcount,id,imagecount,imagepermissionlevel,images,labeltext,lastupdate,markscount,mediacount,medium,objectid,objectnumber,people,peoplecount,period,periodid,primaryimageurl,provenance,publicationcount,rank,relatedcount,seeAlso,signed,standardreferencenumber,state,style,technique,techniqueid,title,titlescount,totalpageviews,totaluniquepageviews,url,verificationlevel,verificationleveldescription,worktypes
Transfer,1978.0,1,1st millennium CE,Tools and Equipment,32,0,,,am_asianmediterranean@harvard.edu,1,,"Harvard Art Museums/Arthur M. Sackler Museum, Transfer from the Peabody Museum of Archaeology and Ethnology, Harvard University",Unidentified culture,250,1st millennium CE or later,1300,2015-02-07,2016-11-22,Department of Ancient and Byzantine Art & Numismatics,,"{'technical': [{'text': 'The patina is silvery with green, brown, and red corrosion. The majority of the bowl is missing. The spoon was made by casting the rough shape and then working to further shape the bowl of the spoon and finish the surface. The surface appears to have been silvered, but this was not confirmed by analysis.\r\n \r\n \r\nCarol Snow  (submitted 2002)', 'type': 'Technical Observations', 'formattedtext': '<P class=Body style=""MARGIN: 0in 0in 3pt""><SPAN style=""mso-ascii-font-family: \'Times New Roman\'; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-hansi-font-family: \'Times New Roman\'; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: \'Times New Roman\'; mso-bidi-theme-font: minor-latin""><FONT size=3><FONT face=""Times New Roman"">The patina is silvery with green, brown, and red corrosion. The majority of the bowl is missing. The spoon was made by casting the rough shape and then working to further shape the bowl of the spoon and finish the surface. The surface appears to have been silvered, but this was not confirmed by analysis.<?xml:namespace prefix = ""o"" ns = ""urn:schemas-microsoft-com:office:office"" /><o:p></o:p></FONT></FONT></SPAN></P>\r\n<P class=Body style=""MARGIN: 0in 0in 3pt""><SPAN style=""mso-ascii-font-family: \'Times New Roman\'; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-hansi-font-family: \'Times New Roman\'; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: \'Times New Roman\'; mso-bidi-theme-font: minor-latin""><o:p><FONT size=3 face=""Times New Roman"">&nbsp;</FONT></o:p></SPAN></P>\r\n<P class=Body style=""MARGIN: 0in 0in 3pt""><SPAN style=""mso-ascii-font-family: \'Times New Roman\'; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-hansi-font-family: \'Times New Roman\'; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: \'Times New Roman\'; mso-bidi-theme-font: minor-latin""><o:p><FONT size=3 face=""Times New Roman"">&nbsp;</FONT></o:p></SPAN></P>\r\n<P class=Body style=""MARGIN: 0in 0in 3pt""><SPAN style=""mso-ascii-font-family: \'Times New Roman\'; mso-ascii-theme-font: minor-latin; mso-fareast-font-family: Calibri; mso-hansi-font-family: \'Times New Roman\'; mso-hansi-theme-font: minor-latin; mso-bidi-font-family: \'Times New Roman\'; mso-bidi-theme-font: minor-latin""><FONT size=3><FONT face=""Times New Roman"">Carol Snow&nbsp; (submitted 2002)</FONT></FONT></SPAN></P>'}]}",14.4 x 5.1 x 0.8 cm (5 11/16 x 2 x 5/16 in.),Asian and Mediterranean Art,,0,1,278491,1,0,"[{'height': 1024, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/46473845', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:LEG251453_dynmc', 'width': 720, 'publiccaption': None, 'idsid': 46473845, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': None, 'imageid': 428462, 'renditionnumber': 'LEG251453'}]",,2018-11-05T04:07:56-0500,0,0,Copper alloy,278491,1978.495.56,,0,,,https://nrs.harvard.edu/urn-3:HUAM:LEG251453_dynmc,"Formerly in the collection of the Peabody Museum of Harvard University, no. 16.446.",0,97521,7,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/278491', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Cast,233.0,Spoon,1,4,3,https://www.harvardartmuseums.org/collections/object/278491,4,"Best. Object is extensively researched, well described and information is vetted","[{'worktypeid': '338', 'worktype': 'spoon'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1867,c. 1872,1877,2010-10-29,2012-08-16,Department of Photographs,,,image: 13.4 x 22.9 cm (5 1/4 x 9 in.),European and American Art,,0,0,280707,0,0,,,2018-11-05T04:08:16-0500,1,0,,280707,P1982.362.9,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,,"Seiden & de Cuevas, Inc., New York, New York. on Long Term Loan at the Fogg Art Museum from 1977 to 1982
",0,233468,1,,,,,,Albumen silver print,110.0,"The Jumna Musjid, From the North (from a reproduction)",2,5,3,https://www.harvardartmuseums.org/collections/object/280707,3,Good. Object is well described and information is vetted,"[{'worktypeid': '259', 'worktype': 'photograph'}, {'worktypeid': '45', 'worktype': 'book page'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2010-11-20,2010-11-20,Department of Photographs,Objects P1982.367.23-28 are mounted on a single page.,,"image: 9.2 x 13.5 cm (3 5/8 x 5 5/16 in.)
mount: 30.6 x 38.1 cm (12 1/16 x 15 in.)",European and American Art,,0,0,282010,1,0,"[{'height': 824, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369149', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238446_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369149, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413167, 'renditionnumber': 'DDC238446'}]",,2018-11-05T04:08:23-0500,0,0,,282010,P1982.367.27,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238446_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased from Sotheby Parke Bernet, NY, 1980, Gift to the Fogg Art Museum, 1982. Sotheby's sale May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982
",0,233555,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282010', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (man carrying baskets of vegetables),2,2,1,https://www.harvardartmuseums.org/collections/object/282010,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,,,Department of Photographs,Objects P1982.367.29-34 are mounted on a single page.,,"image: 13.5 x 9.2 cm (5 5/16 x 3 5/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282012,1,0,"[{'height': 835, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369150', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238447_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369150, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413168, 'renditionnumber': 'DDC238447'}]",,2018-11-05T04:08:23-0500,0,0,,282012,P1982.367.31,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238447_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased from Sotheby Parke Bernet, NY, 1980, Gift to the Fogg Art Museum, 1982. Sotheby's sale May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982
",0,233559,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282012', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (two women),2,0,0,https://www.harvardartmuseums.org/collections/object/282012,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1875,1880,,,Department of Photographs,,,16.7 x 26.5 cm (6 9/16 x 10 7/16 in.),European and American Art,,0,0,282103,1,0,"[{'height': 651, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/17916280', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:76796_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 17916280, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 134460, 'renditionnumber': '76796'}]",,2018-11-05T04:08:24-0500,1,0,,282103,P1982.384,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:76796_dynmc,"Seiden & de Cuevas, Inc., New York, New York. on Long Term Loan at the Fogg Art Museum from 1977 to 1982
",0,233848,0,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282103', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,View of a Factory,1,0,0,https://www.harvardartmuseums.org/collections/object/282103,2,Adequate. Object is adequately described but information may not be vetted,"[{'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-11-23,2018-09-17,Department of Photographs,,,"image: 18.8 x 23.9 cm (7 3/8 x 9 7/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282251,1,0,"[{'height': 855, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369158', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238455_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369158, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413176, 'renditionnumber': 'DDC238455'}]",,2018-11-05T04:08:25-0500,0,0,,282251,P1982.367.56,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238455_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233584,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282251', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (man and woman seated wearing formal robes),2,14,13,https://www.harvardartmuseums.org/collections/object/282251,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-11-23,2017-09-20,Department of Photographs,,,"image: 19.1 x 24 cm (7 1/2 x 9 7/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282258,1,0,"[{'height': 836, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369167', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238464_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369167, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413185, 'renditionnumber': 'DDC238464'}]",,2018-11-05T04:08:25-0500,0,0,,282258,P1982.367.65,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238464_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233593,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282258', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,Untitled (courtyard scene),2,5,4,https://www.harvardartmuseums.org/collections/object/282258,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2012-08-12,2018-01-23,Department of Photographs,Objects P1982.367.47-51 are mounted on a single page.,,"13.4 x 9.1 cm (5 1/4 x 3 9/16 in.)
30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282269,1,0,"[{'height': 811, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369153', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369153, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413171, 'renditionnumber': 'DDC238450'}]",,2018-11-05T04:08:25-0500,0,0,,282269,P1982.367.48,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238450_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233576,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282269', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,"Untitled (woman standing, holding umbrella)",2,10,10,https://www.harvardartmuseums.org/collections/object/282269,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-1890,1890,2013-11-23,2017-09-21,Department of Photographs,,,"image: 17.1 x 23.2 cm (6 3/4 x 9 1/8 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282270,1,0,"[{'height': 822, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369157', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238454_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369157, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413175, 'renditionnumber': 'DDC238454'}]",,2018-11-05T04:08:25-0500,0,0,,282270,P1982.367.55,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238454_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233583,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282270', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,"Untitled (group of six men, seated, crowd of men in background)",2,8,4,https://www.harvardartmuseums.org/collections/object/282270,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
Purchase,,1,19th century,Photographs,17,0,,,am_europeanamerican@harvard.edu,0,,"Harvard Art Museums/Fogg Museum, Purchase through the generosity of Melvin R. Seiden",Unidentified culture,1870,c. 1870-c. 1890,1890,2013-07-18,2015-07-07,Department of Photographs,,,"image: 20.1 x 25.6 cm (7 15/16 x 10 1/16 in.)
mount: 30.5 x 38 cm (12 x 14 15/16 in.)",European and American Art,,0,0,282272,1,0,"[{'height': 831, 'iiifbaseuri': 'https://ids.lib.harvard.edu/ids/iiif/44369162', 'baseimageurl': 'https://nrs.harvard.edu/urn-3:HUAM:DDC238459_dynmc', 'width': 1024, 'publiccaption': None, 'idsid': 44369162, 'displayorder': 1, 'format': 'image/jpeg', 'copyright': 'President and Fellows of Harvard College', 'imageid': 413180, 'renditionnumber': 'DDC238459'}]",,2018-11-05T04:08:25-0500,0,0,,282272,P1982.367.60,"[{'alphasort': 'Unidentified Artist', 'birthplace': None, 'name': 'Unidentified Artist', 'prefix': None, 'personid': 34147, 'gender': 'unknown', 'role': 'Artist', 'displayorder': 1, 'culture': None, 'displaydate': None, 'deathplace': None, 'displayname': 'Unidentified Artist'}]",1,,,https://nrs.harvard.edu/urn-3:HUAM:DDC238459_dynmc,"Seiden & de Cuevas, Inc., New York, New York, purchased at Sotheby Parke Bernet NY sale, 1980, Gift to the Fogg Art Museum, 1982. Sale, May 19-20, 1980. On Long Term Loan at the Fogg Art Museum from 1980 to 1982.
",0,233588,1,"[{'id': 'https://iiif.harvardartmuseums.org/manifests/object/282272', 'type': 'IIIF Manifest', 'format': 'application/json', 'profile': 'http://iiif.io/api/presentation/2/context.json'}]",,,,,Albumen silver print,110.0,No. 13. 100 Steps Yokohama,2,5,4,https://www.harvardartmuseums.org/collections/object/282272,3,Good. Object is well described and information is vetted,"[{'worktypeid': '9', 'worktype': 'album page'}, {'worktypeid': '259', 'worktype': 'photograph'}]"
